ID,leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
3bccfeab1,,,,,,,,,,,,,,,,,,,,,,600000.0,600000.0,600000.0,600000.0,,,,600000.0,,600000.0,,,,,,,,600000.0
3bd596b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bd8c8e64,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,,,3321333.34,3321333.34,3321333.34,,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,,3321333.34,3321333.34,3321333.34,3321333.34
3bda5144f,,,,,,19000000.0,,,,,,,,,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,19000000.0
3bdbe0fb0,,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,3000000.0,,,,,,,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,3000000.0
3be5f1028,,,,,,,,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000.0
3bf4d0dd2,3172000.0,3172000.0,,,3172000.0,,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0
3c1fbafca,,,,,20000000.0,,,,,20000000.0,,20000000.0,,,,,,20000000.0,,20000000.0,,,,,,,,,,,,,,,,,,,20000000.0
3c2679d61,2400000.0,2400000.0,,,2400000.0,2400000.0,2400000.0,,,2400000.0,,2400000.0,2400000.0,,,,2400000.0,2400000.0,,,,,2400000.0,2400000.0,2400000.0,,2400000.0,2400000.0,2400000.0,,,,,,2400000.0,,2400000.0,,2400000.0
3c3127af1,,,,,,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
3c50adbbd,204666.66,204666.66,204666.66,204666.66,,,204666.66,204666.66,204666.66,,204666.66,,204666.66,204666.66,,204666.66,204666.66,,204666.66,204666.66,204666.66,204666.66,204666.66,,204666.66,204666.66,204666.66,204666.66,204666.66,204666.66,204666.66,204666.66,,,204666.66,204666.66,204666.66,204666.66,204666.66
3c8bd1f94,7100000.0,7100000.0,7100000.0,,,7100000.0,7100000.0,7100000.0,7100000.0,7100000.0,7100000.0,7100000.0,,7100000.0,,,7100000.0,,7100000.0,,7100000.0,,,7100000.0,,,,,,,,,,,,,,,7100000.0
3c928faff,,3000000.0,,,,,3000000.0,,3000000.0,,,,,,,,3000000.0,3000000.0,3000000.0,,,,3000000.0,,,,,3000000.0,,,3000000.0,3000000.0,,,,3000000.0,,,3000000.0
3cec0588f,5000000.0,5000000.0,,5000000.0,5000000.0,5000000.0,,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
3cec6f02b,7000000.0,7000000.0,,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,,,,,7000000.0,,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
3cfa90f53,2000000.0,,,2000000.0,,,,2000000.0,,2000000.0,,,,,,,,2000000.0,2000000.0,,,2000000.0,,2000000.0,2000000.0,2000000.0,,,,2000000.0,2000000.0,,,,,2000000.0,2000000.0,,2000000.0
3cfb66a34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d0d0348b,32857142.86,,,32857142.86,32857142.86,32857142.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32857142.86
3d0edd187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d167df7e,37134000.0,,,37134000.0,37134000.0,37134000.0,37134000.0,,,37134000.0,,,,37134000.0,37134000.0,,,,,,,37134000.0,,,,37134000.0,,37134000.0,,37134000.0,,,,37134000.0,,,,,37134000.0
3d188a525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d2a505ce,,,100000.0,,,100000.0,100000.0,100000.0,,100000.0,,,,,,,,100000.0,,100000.0,,,,100000.0,,100000.0,,,100000.0,100000.0,100000.0,,,,,,,,100000.0
3d3d9085b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d6bf0561,4465000.0,,4465000.0,4465000.0,4465000.0,4465000.0,,,4465000.0,,,4465000.0,,4465000.0,,4465000.0,,4465000.0,,4465000.0,4465000.0,,4465000.0,4465000.0,,4465000.0,4465000.0,4465000.0,,4465000.0,,,4465000.0,4465000.0,,4465000.0,4465000.0,,4465000.0
3d863f4a2,30000.0,30000.0,,,30000.0,30000.0,30000.0,,30000.0,,30000.0,30000.0,,30000.0,30000.0,,30000.0,30000.0,30000.0,30000.0,30000.0,,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,,,30000.0,30000.0,30000.0,30000.0,,,30000.0
3d920c794,820000.0,,,,,,,820000.0,820000.0,820000.0,,,820000.0,,820000.0,820000.0,820000.0,,820000.0,820000.0,,820000.0,820000.0,,,820000.0,,,820000.0,,,,,,,,,,820000.0
3d933e89c,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,1400000.0
3d9feb654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3da54c305,,,,3980000.0,,3980000.0,,,,,,,,3980000.0,3980000.0,3980000.0,,,,3980000.0,,,,,3980000.0,,,3980000.0,3980000.0,,,,3980000.0,,3980000.0,,3000000.0,,3980000.0
3db80ada8,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,,10000000.0,,,,,,,,10000000.0
3dbb110e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dc2d9e7b,,,,,,,,,2962000.0,2962000.0,,,,2962000.0,2962000.0,2962000.0,,2962000.0,2962000.0,,,,,2962000.0,2962000.0,2962000.0,2962000.0,,2962000.0,,,2962000.0,2962000.0,2962000.0,,,,,2962000.0
3dccfae25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dcfa3171,,,,12666666.66,,,,12666666.66,12666666.66,,,,,,,,,,,,,,,,,,12666666.66,12666666.66,,,,,,,,,,,12666666.66
3de34e632,,,,,,,468571.42,,468571.42,,,,468571.42,,468571.42,,,468571.42,468571.42,468571.42,,,468571.42,468571.42,,468571.42,468571.42,468571.42,,,,,468571.42,,468571.42,,,,468571.42
3dea69d15,,,,,,,,,,142000.0,,,,142000.0,,,,,,,142000.0,,,,,,,,,,,,,,,,,44000.0,142000.0
3df7003f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e02580dd,,,,1140000.0,1140000.0,1140000.0,1140000.0,1140000.0,,,1140000.0,,1140000.0,,1140000.0,,1140000.0,,1140000.0,,,,,1140000.0,,1140000.0,1140000.0,,,,,1140000.0,1140000.0,,,,,,1140000.0
3e19bb217,200000.0,,200000.0,,200000.0,200000.0,200000.0,200000.0,,,,200000.0,,,,,,,,,,200000.0,,200000.0,,,,,200000.0,200000.0,,,,,200000.0,,,,200000.0
3e1d7b7e2,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
3e1fd3d12,160000.0,160000.0,,,160000.0,,160000.0,160000.0,160000.0,,160000.0,160000.0,160000.0,,,160000.0,160000.0,160000.0,,160000.0,,160000.0,160000.0,,160000.0,,,160000.0,160000.0,160000.0,,160000.0,160000.0,,,,,,160000.0
3e20bea35,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,500000.0,,,500000.0
3e2f71f89,1520000.0,1520000.0,1520000.0,,,,,,,,,,,1520000.0,,,,,,,1520000.0,,,,1520000.0,,,1520000.0,,,,,,,,,,,1520000.0
3e4bd5fc1,2000000.0,,2000000.0,,,,,2000000.0,2000000.0,2000000.0,,,,,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0,,2000000.0
3e7aabc96,205000.0,,,,,,,205000.0,,,205000.0,,,,205000.0,205000.0,,,,205000.0,,,205000.0,,,,205000.0,205000.0,205000.0,,205000.0,,205000.0,,,,,,205000.0
3e7b597ce,,,127666.66,127666.66,,,,,,127666.66,,127666.66,127666.66,127666.66,,,,,,,,,,,,,,,,,,,,,,,,,127666.66
3e8fee7c9,,,,,700000.0,,,700000.0,700000.0,,,,,,,700000.0,,,,,,,,,,,,,,,,,,,,,,,700000.0
3e971c2e7,,,,,,,,,5000000.0,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
3e99613f1,128000.0,128000.0,,,,,128000.0,,,,128000.0,,128000.0,128000.0,,128000.0,128000.0,128000.0,,,,128000.0,128000.0,,,,,,128000.0,,,128000.0,,,,,,,128000.0
3ea66d7f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eb7c833e,400000.0,400000.0,,,400000.0,,,400000.0,400000.0,,,,,,,,400000.0,,,400000.0,,,,,400000.0,,400000.0,400000.0,,,,,,,400000.0,,40000.0,,400000.0
3ed4f2fc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,
3ef26cfd2,250000.0,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,250000.0,250000.0,,,,250000.0,250000.0,,,,250000.0
3ef55195e,,,,36000000.0,,36000000.0,,36000000.0,36000000.0,36000000.0,,,36000000.0,,,,36000000.0,,36000000.0,36000000.0,36000000.0,,,36000000.0,36000000.0,,36000000.0,36000000.0,,36000000.0,,,,36000000.0,,,,50000000.0,36000000.0
3f11b0d43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340000.0,,,,,,,,,
3f13fba95,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,,,6000000.0,6000000.0,6000000.0,,,,,,6000000.0
3f309b4d7,,260000.0,260000.0,,,,,260000.0,,,260000.0,,,,,,260000.0,260000.0,,260000.0,,260000.0,,,,,,,,,,,,,,,,,260000.0
3f3776111,556000.0,556000.0,,,,556000.0,,,,,556000.0,,,,556000.0,,,,556000.0,,556000.0,556000.0,556000.0,,,,556000.0,,556000.0,556000.0,,,,,,,,,556000.0
3f3e8f080,,,,1400000.0,1400000.0,1400000.0,,,1400000.0,,1400000.0,,1400000.0,1400000.0,,,,1400000.0,,,1400000.0,,,,1400000.0,1400000.0,1400000.0,,,1400000.0,1400000.0,,,1400000.0,,,,,1400000.0
3f48ded44,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,,16818666.66,16818666.66,16818666.66,16818666.66,,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,,,16818666.66,,,,,,,,,16818666.66
3f5a7464e,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,,2906857.14,,2906857.14,2906857.14,2906857.14,,,,,,,,,,,,,,,,,,,,,,,,2906857.14
3f5acdbec,,,,,,,,,40000000.0,40000000.0,40000000.0,,,,,,40000000.0,40000000.0,,40000000.0,,,,,,,,,,,,,40000000.0,,,40000000.0,,,40000000.0
3f5e85beb,,206000.0,206000.0,,,206000.0,206000.0,,,,,,,,,,,,,,,,,,,206000.0,206000.0,,206000.0,206000.0,206000.0,,206000.0,,206000.0,,,,206000.0
3f5f494f0,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
3f6e0c319,2000000.0,,2000000.0,,2000000.0,,,,2000000.0,,2000000.0,,2000000.0,,,,,2000000.0,,2000000.0,,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,,,,,,,,2000000.0
3f6fd4880,,,,,800000.0,800000.0,,,,,,800000.0,,800000.0,800000.0,800000.0,,,800000.0,,,,,,,,,,,800000.0,,,,,,,,,800000.0
3f77a6bb0,,2285714.28,2285714.28,,2285714.28,,,,2285714.28,,,2285714.28,,2285714.28,2285714.28,2285714.28,,,,2285714.28,2285714.28,2285714.28,2285714.28,2285714.28,,,,2285714.28,2285714.28,,,2285714.28,,2285714.28,,,2285714.28,,2285714.28
3f811d4b1,97000.0,,,,,,97000.0,97000.0,97000.0,,,,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,,97000.0,,97000.0,,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,97000.0,,,97000.0,97000.0,,,97000.0
3f8870739,8978615.38,8978615.38,,,8978615.38,8978615.38,8978615.38,8978615.38,8978615.38,,,8978615.38,,8978615.38,8978615.38,8978615.38,,8978615.38,8978615.38,8978615.38,,,8978615.38,8978615.38,8978615.38,,8978615.38,,8978615.38,8978615.38,,8978615.38,,,8978615.38,8978615.38,8978615.38,,8978615.38
3f977c2c5,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0
3facc07f6,,,365000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000.0
3fae36d43,,8600000.0,,,,,,,,,,,,,8600000.0,8600000.0,,,,,8600000.0,,,8600000.0,,,,,8600000.0,,8600000.0,8600000.0,,,,,,,8600000.0
3fb54ba3f,,15202857.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15202857.14
3fb98b688,,3560000.0,,3560000.0,3560000.0,3560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560000.0
3fbdad990,,,,,,40000.0,,40000.0,40000.0,40000.0,,40000.0,40000.0,,,40000.0,,40000.0,40000.0,,,40000.0,,40000.0,,,,40000.0,40000.0,,,40000.0,40000.0,40000.0,40000.0,,,,40000.0
3fbe40879,,,596000.0,,,596000.0,,,596000.0,,,,,,,,,,,,,,,,,,,,,596000.0,,,,,,,,,596000.0
3fdeecbc5,40000000.0,40000000.0,,,,,,,,,40000000.0,40000000.0,40000000.0,,,,,,40000000.0,40000000.0,,40000000.0,,,,,,,,,,,,,40000000.0,,,40000000.0,40000000.0
3fead02f1,,,2000000.0,,,,2000000.0,2000000.0,2000000.0,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,600000.0,,2000000.0
401921eca,,3200000.0,,,,,,,3200000.0,,3200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200000.0
404515a20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406a167aa,,,,4799600.0,4799600.0,4799600.0,4799600.0,,4799600.0,,,4799600.0,4799600.0,4799600.0,,,,,,,,,,,,,,,,,,,,,,,,,4799600.0
4077e5cb3,,,,1600000.0,,1600000.0,,,,,,1600000.0,,1600000.0,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0
408653bbe,200000.0,,,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,,,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,,200000.0,200000.0,200000.0,,,200000.0
40a7bd354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40bc50ed5,,,,,,,,400000.0,,,,,,,,,400000.0,,,,400000.0,400000.0,400000.0,,400000.0,400000.0,400000.0,,400000.0,,,,,,,,,,400000.0
40c37584d,,,,,,,400000.0,400000.0,400000.0,,,400000.0,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,400000.0
40d3cbf5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41008080f,566666.66,566666.66,566666.66,,,,566666.66,566666.66,,,566666.66,,566666.66,,,566666.66,566666.66,566666.66,566666.66,566666.66,566666.66,,,,566666.66,566666.66,566666.66,566666.66,566666.66,566666.66,566666.66,566666.66,,566666.66,566666.66,566666.66,,,566666.66
412d677c9,,,,,,3000000.0,,3000000.0,3000000.0,3000000.0,,,3000000.0,,,,,,,,,,,3000000.0,,,,,,3000000.0,3000000.0,3000000.0,3000000.0,,,,,,3000000.0
414871b56,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,30000000.0,30000000.0,30000000.0,30000000.0,,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0
41553f9b6,,5555555.56,,,5555555.56,,5555555.56,5555555.56,,5555555.56,5555555.56,5555555.56,,,5555555.56,5555555.56,,5555555.56,5555555.56,,,,,,5555555.56,5555555.56,,,5555555.56,5555555.56,5555555.56,,5555555.56,5555555.56,5555555.56,5555555.56,,,5555555.56
415ce6415,,,,,,,,,,200000.0,,200000.0,,200000.0,,,,,,,200000.0,200000.0,200000.0,,,200000.0,,200000.0,200000.0,200000.0,,200000.0,200000.0,,200000.0,200000.0,,,200000.0
416651bf6,4000000.0,4000000.0,4000000.0,,4000000.0,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
417ed1a4a,,1550000.0,1550000.0,1550000.0,,,1550000.0,1550000.0,,,1550000.0,,1550000.0,,1550000.0,1550000.0,,,,,1550000.0,1550000.0,,,,,,,1550000.0,1550000.0,1550000.0,1550000.0,1550000.0,,,,,,1550000.0
419240c35,,,,,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0
41a27f10e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41c23078d,,,,1600000.0,,,,,1600000.0,,,1600000.0,1600000.0,,,,1600000.0,,1600000.0,,,,,,,,,,,,,,,,,,,,1600000.0
41c8fc426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41eceed40,,,,,,,,,,,,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0
41f72b99d,,3933333.34,3933333.34,,,,,,,3933333.34,3933333.34,,,,,,,,,,,,,,,,,,3933333.34,,,,,,,,,,3933333.34
420496625,22000000.0,,22000000.0,,,,,,,,,,,,,,,22000000.0,22000000.0,22000000.0,,,,,,,22000000.0,22000000.0,22000000.0,,,,22000000.0,,,,,,22000000.0
420baf606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4237aff8a,,,,,6000000.0,,,,,,,,,,,,6000000.0,,,,,,,,,,,,,,,,,,,,,,6000000.0
4243a5746,3696000.0,,,3696000.0,3696000.0,3696000.0,,3696000.0,,3696000.0,3696000.0,,3696000.0,,,3696000.0,3696000.0,3696000.0,,3696000.0,3696000.0,,,,3696000.0,3696000.0,,3696000.0,,,,,3696000.0,,3696000.0,,,,3696000.0
42465194a,4000000.0,,,,,4000000.0,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
42547c0ae,7495000.0,,,,,,,,,7495000.0,,,,,,,,,,,,,,7495000.0,,,,,7495000.0,,,,7495000.0,,,,7495000.0,,7495000.0
425678e9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427c48a4a,600000.0,,600000.0,,600000.0,,,,600000.0,600000.0,,600000.0,600000.0,,,600000.0,,600000.0,,,,,,600000.0,,600000.0,,600000.0,,600000.0,,600000.0,600000.0,,,600000.0,,37000000.0,600000.0
4282b4086,5000000.0,,,,,,,,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,5000000.0
428f3b1ba,14000000.0,14000000.0,14000000.0,14000000.0,,,,14000000.0,14000000.0,14000000.0,,14000000.0,14000000.0,14000000.0,,14000000.0,14000000.0,,,,,,,,,,14000000.0,,14000000.0,,,14000000.0,14000000.0,14000000.0,,14000000.0,,14000000.0,14000000.0
42958ce2a,370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,370000.0,,,,,,,,,,,370000.0
42a112993,,,,,,,,,,,,,,,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,8000000.0
42a1b10ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42a5b38e6,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
42bfacd48,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
42d848fe6,,,13000000.0,13000000.0,,,,,,,,,13000000.0,,,,,,,,,,,,,,,,13000000.0,,,,,,,,,,13000000.0
42e231555,1233333.34,,,,,,,,1233333.34,1233333.34,,,1233333.34,,,,1233333.34,,1233333.34,1233333.34,1233333.34,,1233333.34,,,1233333.34,,,1233333.34,,1233333.34,,,,,,,,1233333.34
42e8026b9,,,1411428.58,,1411428.58,,,,,,,,,,,,,1411428.58,,,1411428.58,,,1411428.58,1411428.58,1411428.58,,1411428.58,1411428.58,1411428.58,1411428.58,1411428.58,1411428.58,,,,,,1411428.58
42ebf001c,,1900000.0,1900000.0,1900000.0,1900000.0,,1900000.0,1900000.0,,,1900000.0,1900000.0,1900000.0,,,1900000.0,,1900000.0,1900000.0,,,,1900000.0,1900000.0,,,,,1900000.0,1900000.0,1900000.0,,1900000.0,1900000.0,1900000.0,,,,1900000.0
42ede99e7,,,,,,,,,,,,,,,,,,2520000.0,,,,,,,,,,,,,,,,,,,,,2520000.0
42fc26ad6,,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,5000000.0,,,,5000000.0,,,,,,,,5000000.0
4300035fb,40000.0,40000.0,,,,,,,40000.0,,40000.0,,,,,,40000.0,,,,,,40000.0,,40000.0,,,40000.0,,40000.0,40000.0,,,,40000.0,40000.0,,,40000.0
430c6e6e1,,,,3000000.0,,3000000.0,3000000.0,3000000.0,3000000.0,,,3000000.0,,,,,3000000.0,3000000.0,,3000000.0,,,,3000000.0,,,,,,,,,,,,,,,3000000.0
4311dc82e,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0
4317efe03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432ea84aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433342cda,,700000.0,,,,,,,,700000.0,,700000.0,,,700000.0,,,,700000.0,,,,,,,,700000.0,,,,,700000.0,,,,,,,700000.0
4347b4edd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43620d3a8,,,,,,,,,,,2000000.0,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,2000000.0
43697ddb5,,,2000000.0,2000000.0,,,,,,2000000.0,,2000000.0,,,2000000.0,,,,2000000.0,,,2000000.0,2000000.0,,,2000000.0,,,,,,,,,,,,,2000000.0
436a0a807,,,,30000000.0,,,30000000.0,30000000.0,30000000.0,,30000000.0,30000000.0,,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,,,30000000.0,30000000.0,30000000.0,,,,,,30000000.0,,,30000000.0,30000000.0,30000000.0,30000000.0,,30000000.0,30000000.0
43739e7ba,,194000.0,194000.0,,194000.0,,,194000.0,194000.0,,,,,194000.0,194000.0,,194000.0,194000.0,194000.0,194000.0,,,,194000.0,,194000.0,194000.0,,194000.0,,,194000.0,,194000.0,194000.0,,,,194000.0
437cbed2e,,,,,,,,,15034000.0,,,,,,,,,,,,,,15034000.0,,,,,,,,,,,,,,,,15034000.0
437dc8330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438bac3fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438e11f93,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0
43971a63c,,2100000.0,,,,,,,,,2100000.0,,,,,,,2100000.0,,2100000.0,,,,2100000.0,,,,,,,,,,2100000.0,,,,,2100000.0
439c42c9a,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,,80000.0,,80000.0,,,,,,,,,,,,,,,,,80000.0
43af7c38a,2460000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460000.0
43b7966bb,,10000000.0,10000000.0,,,10000000.0,,,,10000000.0,,,10000000.0,,10000000.0,,,,,,,,,,,,,,,10000000.0,10000000.0,,,,,,,,10000000.0
43cd3231c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43d10dc53,7020000.0,,,7020000.0,7020000.0,7020000.0,,,7020000.0,7020000.0,,7020000.0,7020000.0,7020000.0,7020000.0,,7020000.0,7020000.0,,,7020000.0,7020000.0,7020000.0,,,7020000.0,,7020000.0,7020000.0,,,,7020000.0,7020000.0,,,,,7020000.0
43d67f139,,1500000.0,1500000.0,1500000.0,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,,,,,1500000.0
43e228e1c,,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,6000000.0,,,6000000.0,,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,,,6000000.0,6000000.0,,6000000.0,6000000.0,,,,,,6000000.0,,,6000000.0
440079594,,,,,,,,,,,,,,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,60000.0
440c09e52,,,,4000000.0,,,,,,,,,,,,4000000.0,,,,,,,,4000000.0,4000000.0,4000000.0,,,,4000000.0,,,,,,,,,4000000.0
441655325,21500000.0,21500000.0,,,,,21500000.0,21500000.0,,,,,,,,21500000.0,,,,,,21500000.0,21500000.0,,21500000.0,21500000.0,,,,,,600000.0,,2500000.0,,,,,21500000.0
44286f111,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,100000.0
44514c882,970000.0,,,,,,,,970000.0,,,,970000.0,970000.0,,,,,,,,,,,,,,,,,,,,,,,,,970000.0
445691791,21118400.0,,21118400.0,,21118400.0,,,,21118400.0,,21118400.0,21118400.0,,21118400.0,21118400.0,21118400.0,21118400.0,21118400.0,21118400.0,21118400.0,,,21118400.0,21118400.0,,,,,,,21118400.0,,,,,,,,21118400.0
44579a769,820000.0,820000.0,,820000.0,820000.0,820000.0,820000.0,820000.0,,,820000.0,820000.0,820000.0,820000.0,820000.0,,,820000.0,,,820000.0,,,820000.0,,,820000.0,820000.0,820000.0,,,,,820000.0,,,820000.0,,820000.0
4478fa492,,,,,,,30000.0,,,,,,,,,,,,,,,30000.0,,,,,,,,,,,,,300000.0,300000.0,,,30000.0
